Planning_Region,Tenure_Type,Tenure_Length,Unit_Age,Residual_Life,Res_Floor_No,1KM_Cat1_School_Count,1KM_Cat2_School_Count,1KM_Cat3_School_Count,MRT_within_1Q,Area_SQFT,Unit_Price_PSF
Central Region,99 yrs,99,10,89,4,0,0,2,1,1463.9,1161
Central Region,99 yrs,99,10,89,13,0,0,2,1,1453.14,1892
Central Region,99 yrs,99,10,89,13,0,0,2,1,958,1722
Central Region,99 yrs,99,10,89,17,0,0,2,1,1097.93,1822
Central Region,99 yrs,99,10,89,18,0,0,2,1,1722.24,1887
Central Region,99 yrs,99,10,89,18,0,0,2,1,1463.9,1926
Central Region,99 yrs,99,10,89,19,0,0,2,1,1097.93,1822
Central Region,99 yrs,99,10,89,19,0,0,2,1,958,1837
Central Region,99 yrs,99,10,89,22,0,0,2,1,958,1670
Central Region,99 yrs,99,10,89,26,0,0,2,1,581.26,1652
Central Region,99 yrs,99,10,89,26,0,0,2,1,958,1816
Central Region,99 yrs,99,10,89,27,0,0,2,1,1474.67,2000
Central Region,99 yrs,99,10,89,28,0,0,2,1,1097.93,1844
Central Region,99 yrs,99,10,89,31,0,0,2,1,936.47,1879
Central Region,99 yrs,99,10,89,31,0,0,2,1,958,1889
Central Region,99 yrs,99,10,89,32,0,0,2,1,958,1837
Central Region,99 yrs,99,10,89,34,0,0,2,1,581.26,1806
Central Region,99 yrs,99,10,89,35,0,0,2,1,1097.93,1975
Central Region,99 yrs,99,10,89,36,0,0,2,1,4929.91,1521
Central Region,999 yrs,999,9,999,3,0,0,2,1,452.09,1316
East Region,999 yrs,999,10,999,3,0,1,2,0,1560.78,1269
East Region,999 yrs,999,32,999,,0,1,2,0,1184.04,887
Central Region,999 yrs,999,7,999,9,0,0,1,1,419.8,1739
Central Region,999 yrs,999,7,999,10,0,0,1,1,667.37,1525
Central Region,999 yrs,999,7,999,11,0,0,1,1,667.37,1603
East Region,99 yrs,99,23,76,1,0,0,0,0,1399.32,800
East Region,99 yrs,99,23,76,1,0,0,0,0,1044.11,872
East Region,99 yrs,99,23,76,3,0,0,0,0,1162.51,843
East Region,99 yrs,99,23,76,3,0,0,0,0,1237.86,824
East Region,99 yrs,99,23,76,4,0,0,0,0,1689.95,728
East Region,99 yrs,99,23,76,4,0,0,0,0,1733,732
East Region,99 yrs,99,23,76,4,0,0,0,0,1872.94,721
East Region,99 yrs,99,23,76,4,0,0,0,0,1872.94,641
East Region,99 yrs,99,19,80,2,0,1,1,0,1399.32,711
Central Region,99 yrs,99,34,65,2,0,1,0,1,2023.63,954
Central Region,99 yrs,99,34,65,2,0,1,0,1,1313.21,1014
Central Region,99 yrs,99,34,65,7,0,1,0,1,2023.63,1038
Central Region,99 yrs,99,34,65,7,0,1,0,1,2023.63,939
Central Region,99 yrs,99,34,65,9,0,1,0,1,2023.63,944
Central Region,99 yrs,99,34,65,11,0,1,0,1,2023.63,964
Central Region,99 yrs,99,34,65,11,0,1,0,1,2023.63,1038
Central Region,99 yrs,99,34,65,13,0,1,0,1,1313.21,1028
Central Region,99 yrs,99,34,65,18,0,1,0,1,1313.21,1081
Central Region,99 yrs,99,34,65,18,0,1,0,1,2023.63,959
Central Region,99 yrs,99,34,65,23,0,1,0,1,1313.21,1142
Central Region,99 yrs,99,34,65,23,0,1,0,1,2023.63,988
Central Region,99 yrs,99,34,65,24,0,1,0,1,2023.63,1032
Central Region,99 yrs,99,15,84,1,2,0,0,1,1248.62,1265
Central Region,99 yrs,99,15,84,7,2,0,0,1,1130.22,1380
Central Region,99 yrs,99,15,84,8,2,0,0,1,1173.28,1415
Central Region,99 yrs,99,16,83,2,0,1,1,0,1388.56,1174
Central Region,99 yrs,99,16,83,6,0,1,1,0,1388.56,1195
Central Region,99 yrs,99,16,83,7,0,1,1,0,1388.56,1151
Central Region,999 yrs,999,45,999,18,0,1,0,1,2906.28,1755
Central Region,999 yrs,999,10,999,3,1,1,0,0,1485.43,1838
Central Region,999 yrs,999,10,999,4,1,1,0,0,1905.23,1932
Central Region,999 yrs,999,31,999,3,0,0,0,0,2045.16,1785
Central Region,999 yrs,999,16,999,6,0,1,0,1,1496.2,1738
Central Region,999 yrs,999,16,999,21,0,1,0,1,1754.53,1858
Central Region,999 yrs,999,7,999,1,1,1,0,3,452.09,1719
Central Region,999 yrs,999,7,999,2,1,1,0,3,452.09,1765
Central Region,999 yrs,999,7,999,4,1,1,0,3,947.23,1045
Central Region,999 yrs,999,7,999,4,1,1,0,3,871.88,1055
Central Region,999 yrs,999,7,999,4,1,1,0,3,462.85,1685
Central Region,999 yrs,999,22,999,6,0,2,1,2,893.41,1688
Central Region,999 yrs,999,22,999,9,0,2,1,2,656.6,1675
Central Region,999 yrs,999,22,999,10,0,2,1,2,882.65,1790
Central Region,999 yrs,999,22,999,16,0,2,1,2,2045.16,1632
Central Region,999 yrs,999,22,999,17,0,2,1,2,2045.16,1711
Central Region,999 yrs,999,66,999,,0,0,0,0,1227.1,667
Central Region,999 yrs,999,16,999,3,0,0,1,0,1302.44,1052
Central Region,999 yrs,999,16,999,3,0,0,1,0,1291.68,1061
Central Region,999 yrs,999,16,999,4,0,0,1,0,1280.92,1093
Central Region,999 yrs,999,16,999,5,0,0,1,0,1797.59,879
Central Region,999 yrs,999,22,999,11,0,0,0,1,1194.8,1465
Central Region,999 yrs,999,22,999,11,0,0,0,1,925.7,1512
Central Region,999 yrs,999,22,999,13,0,0,0,1,2055.92,1338
Central Region,999 yrs,999,22,999,15,0,0,0,1,2055.92,1386
East Region,99 yrs,99,36,63,1,1,0,0,0,1194.8,809
East Region,99 yrs,99,36,63,1,1,0,0,0,1819.12,742
East Region,99 yrs,99,36,63,6,1,0,0,0,1733,750
East Region,99 yrs,99,36,63,8,1,0,0,0,1173.28,750
East Region,99 yrs,99,36,63,9,1,0,0,0,1829.88,699
East Region,99 yrs,99,36,63,15,1,0,0,0,1194.8,711
East Region,99 yrs,99,36,63,16,1,0,0,0,1733,810
East Region,99 yrs,99,25,74,6,0,0,0,0,925.7,951
East Region,99 yrs,99,25,74,9,0,0,0,0,925.7,918
East Region,99 yrs,99,25,74,14,0,0,0,0,1001.05,934
East Region,99 yrs,99,25,74,20,0,0,0,0,1001.05,939
East Region,99 yrs,99,25,74,20,0,0,0,0,1022.58,958
East Region,99 yrs,99,25,74,29,0,0,0,0,1011.82,988
East Region,99 yrs,99,6,93,5,1,1,1,0,914.94,1126
East Region,99 yrs,99,6,93,11,1,1,1,0,904.18,1239
East Region,99 yrs,99,6,93,11,1,1,1,0,904.18,1272
East Region,99 yrs,99,6,93,12,1,1,1,0,914.94,1180
East Region,99 yrs,99,6,93,13,1,1,1,0,1151.75,1259
East Region,99 yrs,99,6,93,14,1,1,1,0,914.94,1235
East Region,99 yrs,99,22,77,1,0,0,1,1,1399.32,690
East Region,99 yrs,99,22,77,8,0,0,1,1,1377.79,769
East Region,99 yrs,99,19,80,2,0,0,1,1,1076.4,909
East Region,99 yrs,99,19,80,3,0,0,1,1,1388.56,857
North East Region,99 yrs,99,5,94,2,0,0,1,1,1151.75,1042
North East Region,99 yrs,99,5,94,3,0,0,1,1,1033.34,1002
North East Region,99 yrs,99,5,94,7,0,0,1,1,1065.64,995
North East Region,99 yrs,99,5,94,13,0,0,1,1,1065.64,1079
North East Region,99 yrs,99,8,91,3,0,1,0,0,699.66,1065
North East Region,99 yrs,99,8,91,7,0,1,0,0,699.66,1036
North East Region,99 yrs,99,8,91,7,0,1,0,0,979.52,1021
North East Region,99 yrs,99,8,91,7,0,1,0,0,699.66,1030
North East Region,99 yrs,99,8,91,11,0,1,0,0,699.66,1043
North East Region,99 yrs,99,8,91,12,0,1,0,0,699.66,1041
North East Region,99 yrs,99,8,91,17,0,1,0,0,796.54,967
North East Region,99 yrs,99,8,91,17,0,1,0,0,699.66,1072
North East Region,99 yrs,99,8,91,17,0,1,0,0,699.66,1085
North East Region,99 yrs,99,21,78,3,0,0,1,1,1248.62,653
North East Region,99 yrs,99,21,78,8,0,0,1,1,1302.44,691
North East Region,99 yrs,99,21,78,8,0,0,1,1,1313.21,754
North East Region,99 yrs,99,21,78,13,0,0,1,1,1302.44,737
West Region,99 yrs,99,7,92,4,1,1,1,1,710.42,1365
West Region,99 yrs,99,7,92,11,1,1,1,1,764.24,1282
West Region,99 yrs,99,7,92,13,1,1,1,1,721.19,1525
West Region,99 yrs,99,7,92,14,1,1,1,1,495.14,1424
West Region,99 yrs,99,7,92,15,1,1,1,1,721.19,1387
West Region,99 yrs,99,21,78,7,0,0,1,1,861.12,854
West Region,99 yrs,99,21,78,21,0,0,1,1,1280.92,812
West Region,99 yrs,99,21,78,25,0,0,1,1,861.12,859
West Region,99 yrs,99,21,78,30,0,0,1,1,839.59,869
North East Region,99 yrs,99,4,95,3,0,2,3,5,678.13,1236
North East Region,99 yrs,99,4,95,4,0,2,3,5,807.3,1224
North East Region,99 yrs,99,4,95,5,0,2,3,5,581.26,1239
North East Region,99 yrs,99,4,95,5,0,2,3,5,807.3,1239
North East Region,99 yrs,99,4,95,7,0,2,3,5,602.78,1253
North East Region,99 yrs,99,4,95,8,0,2,3,5,581.26,1290
North East Region,99 yrs,99,4,95,9,0,2,3,5,581.26,1256
West Region,99 yrs,99,23,76,3,0,0,0,0,1259.39,838
West Region,99 yrs,99,23,76,4,0,0,0,0,1097.93,838
Central Region,999 yrs,999,24,999,2,1,0,0,1,1205.57,1700
Central Region,999 yrs,999,24,999,1,0,0,0,2,893.41,1366
Central Region,999 yrs,999,24,999,1,0,0,0,2,1227.1,1426
Central Region,999 yrs,999,24,999,2,0,0,0,2,925.7,1620
Central Region,999 yrs,999,24,999,2,0,0,0,2,796.54,1682
Central Region,999 yrs,999,24,999,7,0,0,0,2,893.41,1679
Central Region,999 yrs,999,24,999,10,0,0,0,2,904.18,1701
Central Region,999 yrs,999,22,999,2,0,0,6,0,1237.86,1041
Central Region,999 yrs,999,22,999,8,0,0,6,0,1259.39,1072
Central Region,999 yrs,999,9,999,12,0,0,2,0,785.77,1164
Central Region,999 yrs,999,9,999,14,0,0,2,0,1399.32,786
Central Region,999 yrs,999,9,999,14,0,0,2,0,1377.79,826
Central Region,999 yrs,999,9,999,14,0,0,2,0,452.09,1482
Central Region,999 yrs,999,22,999,6,0,0,0,1,1474.67,895
Central Region,999 yrs,999,14,999,8,0,0,0,1,1259.39,1802
Central Region,999 yrs,999,14,999,18,0,0,0,1,1237.86,1858
Central Region,999 yrs,999,5,999,13,0,0,0,1,1054.87,1629
Central Region,999 yrs,999,5,999,17,0,0,0,1,699.66,2055
East Region,99 yrs,99,35,64,6,0,0,0,0,936.47,908
East Region,99 yrs,99,35,64,7,0,0,0,0,3799.69,750
Central Region,999 yrs,999,34,999,1,0,1,0,0,2281.97,1161
Central Region,999 yrs,999,21,999,1,1,0,0,1,1603.84,1501
Central Region,999 yrs,999,21,999,7,1,0,0,1,1937.52,1677
Central Region,99 yrs,99,12,87,3,0,0,0,,2626.42,1309
Central Region,99 yrs,99,12,87,6,0,0,0,,2357.32,1442
Central Region,99 yrs,99,12,87,8,0,0,0,,4779.22,1109
Central Region,999 yrs,999,7,999,1,0,0,0,1,1367.03,1609
Central Region,999 yrs,999,7,999,2,0,0,0,1,1356.26,1600
Central Region,999 yrs,999,8,999,3,0,0,2,3,753.48,1294
Central Region,999 yrs,999,8,999,6,0,0,2,3,828.83,1295
Central Region,999 yrs,999,13,999,2,0,0,0,1,688.9,1637
Central Region,999 yrs,999,13,999,3,0,0,0,1,473.62,2111
Central Region,999 yrs,999,13,999,3,0,0,0,1,688.9,1742
Central Region,999 yrs,999,13,999,5,0,0,0,1,473.62,1964
Central Region,999 yrs,999,13,999,10,0,0,0,1,904.18,1786
Central Region,999 yrs,999,15,999,1,0,1,0,1,3530.59,1742
Central Region,999 yrs,999,15,999,2,0,1,0,1,2077.45,2060
Central Region,999 yrs,999,13,999,4,0,0,0,1,3756.64,2070
Central Region,999 yrs,999,13,999,9,0,0,0,1,2152.8,2415
Central Region,999 yrs,999,10,999,2,0,0,0,0,1840.64,1956
Central Region,999 yrs,999,40,999,11,0,1,0,0,1399.32,1301
Central Region,999 yrs,999,40,999,15,0,1,0,0,1205.57,1410
Central Region,999 yrs,999,40,999,17,0,1,0,0,1399.32,1322
Central Region,99 yrs,99,10,89,2,0,0,2,1,581.26,1686
Central Region,99 yrs,99,10,89,4,0,0,2,1,581.26,1634
Central Region,99 yrs,99,10,89,6,0,0,2,1,581.26,1665
Central Region,99 yrs,99,10,89,6,0,0,2,1,1474.67,1692
Central Region,99 yrs,99,10,89,13,0,0,2,1,581.26,1806
Central Region,99 yrs,99,10,89,13,0,0,2,1,936.47,1655
Central Region,99 yrs,99,10,89,15,0,0,2,1,1097.93,1826
Central Region,99 yrs,99,10,89,22,0,0,2,1,1097.93,1849
Central Region,99 yrs,99,10,89,24,0,0,2,1,1485.43,1952
Central Region,99 yrs,99,10,89,26,0,0,2,1,581.26,1769
Central Region,99 yrs,99,10,89,29,0,0,2,1,1453.14,1531
Central Region,99 yrs,99,10,89,29,0,0,2,1,1097.93,1894
Central Region,99 yrs,99,10,89,30,0,0,2,1,958,1879
Central Region,99 yrs,99,10,89,31,0,0,2,1,1442.38,1595
Central Region,99 yrs,99,10,89,31,0,0,2,1,1097.93,1894
Central Region,99 yrs,99,10,89,33,0,0,2,1,936.47,1879
Central Region,99 yrs,99,10,89,34,0,0,2,1,1097.93,1894
Central Region,999 yrs,999,17,999,3,0,0,2,0,968.76,1249
Central Region,999 yrs,999,17,999,4,0,0,2,0,764.24,1335
Central Region,999 yrs,999,17,999,9,0,0,2,0,1205.57,1379
Central Region,999 yrs,999,17,999,9,0,0,2,0,818.06,1535
Central Region,999 yrs,999,17,999,12,0,0,2,0,1205.57,1410
Central Region,999 yrs,999,17,999,14,0,0,2,0,1205.57,1452
Central Region,999 yrs,999,17,999,16,0,0,2,0,1216.33,1389
Central Region,999 yrs,999,21,999,4,0,0,1,2,1959.05,858
Central Region,999 yrs,999,21,999,6,0,0,1,2,1108.69,1073
Central Region,999 yrs,999,21,999,7,0,0,1,2,1108.69,1060
Central Region,999 yrs,999,21,999,7,0,0,1,2,1108.69,1082
East Region,99 yrs,99,43,56,4,0,0,0,1,1453.14,943
East Region,99 yrs,99,43,56,4,0,0,0,1,1453.14,929
East Region,99 yrs,99,43,56,6,0,0,0,1,1453.14,998
East Region,99 yrs,99,43,56,11,0,0,0,1,1453.14,998
East Region,99 yrs,99,17,82,4,1,0,1,0,1205.57,792
East Region,99 yrs,99,17,82,10,1,0,1,0,1162.51,826
East Region,99 yrs,99,17,82,10,1,0,1,0,1205.57,813
East Region,99 yrs,99,17,82,11,1,0,1,0,1205.57,820
East Region,99 yrs,99,6,93,4,0,0,1,0,484.38,1084
East Region,99 yrs,99,5,94,2,0,0,2,0,1097.93,929
Central Region,999 yrs,999,11,999,2,0,0,0,0,1237.86,1632
Central Region,999 yrs,999,11,999,6,0,0,0,0,1237.86,1687
Central Region,999 yrs,999,11,999,9,0,0,0,0,990.29,1737
Central Region,999 yrs,999,11,999,10,0,0,0,0,3961.15,1181
West Region,999 yrs,999,15,999,5,0,0,4,3,1237.86,994
West Region,999 yrs,999,15,999,6,0,0,4,3,1808.35,957
West Region,99 yrs,99,3,96,2,0,1,0,2,1097.93,943
Central Region,99 yrs,99,10,89,1,0,0,0,1,1323.97,1517
Central Region,99 yrs,99,10,89,1,0,0,0,1,1636.13,1797
Central Region,99 yrs,99,10,89,1,0,0,0,1,1302.44,1575
Central Region,99 yrs,99,10,89,1,0,0,0,1,1862.17,1578
Central Region,99 yrs,99,10,89,2,0,0,0,1,1302.44,1576
Central Region,99 yrs,99,10,89,2,0,0,0,1,1517.72,1845
Central Region,99 yrs,99,10,89,2,0,0,0,1,1248.62,1578
Central Region,99 yrs,99,10,89,2,0,0,0,1,1776.06,1595
Central Region,99 yrs,99,10,89,2,0,0,0,1,1377.79,1563
Central Region,99 yrs,99,10,89,2,0,0,0,1,1205.57,1594
Central Region,99 yrs,99,10,89,3,0,0,0,1,1356.26,1516
Central Region,99 yrs,99,10,89,3,0,0,0,1,1194.8,1683
Central Region,99 yrs,99,10,89,3,0,0,0,1,1743.77,1640
Central Region,99 yrs,99,10,89,3,0,0,0,1,1377.79,1579
Central Region,99 yrs,99,10,89,3,0,0,0,1,1808.35,1805
Central Region,99 yrs,99,10,89,4,0,0,0,1,1302.44,1549
Central Region,99 yrs,99,10,89,4,0,0,0,1,1517.72,1647
Central Region,99 yrs,99,10,89,4,0,0,0,1,1248.62,1606
Central Region,99 yrs,99,10,89,4,0,0,0,1,1776.06,1644
Central Region,99 yrs,99,10,89,4,0,0,0,1,1377.79,1588
Central Region,99 yrs,99,10,89,4,0,0,0,1,1851.41,1755
Central Region,99 yrs,99,10,89,5,0,0,0,1,1356.26,1549
Central Region,99 yrs,99,10,89,5,0,0,0,1,1743.77,1675
Central Region,99 yrs,99,10,89,5,0,0,0,1,1808.35,1844
Central Region,99 yrs,99,10,89,6,0,0,0,1,1517.72,1746
Central Region,99 yrs,99,10,89,6,0,0,0,1,1248.62,1639
Central Region,99 yrs,99,10,89,6,0,0,0,1,1776.06,1678
Central Region,99 yrs,99,10,89,6,0,0,0,1,1377.79,1629
Central Region,99 yrs,99,10,89,7,0,0,0,1,4187.2,1721
Central Region,99 yrs,99,8,91,11,0,0,1,0,1463.9,1312
West Region,999 yrs,999,13,999,3,1,0,1,0,1270.15,1028
West Region,999 yrs,999,13,999,8,1,0,1,0,1270.15,1085
Central Region,999 yrs,999,8,999,5,0,0,2,1,613.55,1152
Central Region,999 yrs,999,8,999,5,0,0,2,1,688.9,1140
Central Region,999 yrs,999,8,999,5,0,0,2,1,678.13,1147
Central Region,999 yrs,999,14,999,2,0,0,3,3,1259.39,1191
Central Region,999 yrs,999,14,999,4,0,0,3,3,1087.16,1269
Central Region,999 yrs,999,14,999,6,0,0,3,3,1087.16,1323
Central Region,999 yrs,999,14,999,8,0,0,3,3,1087.16,1426
Central Region,999 yrs,999,5,999,1,1,0,0,2,1216.33,2261
Central Region,999 yrs,999,5,999,4,1,0,0,2,2841.7,2463
Central Region,999 yrs,999,5,999,4,1,0,0,2,1646.89,2429
Central Region,999 yrs,999,6,999,1,0,0,0,2,5306.65,2845
Central Region,999 yrs,999,6,999,1,0,0,0,2,5468.11,2716
Central Region,999 yrs,999,6,999,1,0,0,0,2,5425.06,2728
Central Region,999 yrs,999,6,999,1,0,0,0,2,6060.13,2455
Central Region,999 yrs,999,6,999,2,0,0,0,2,3207.67,3398
Central Region,999 yrs,999,6,999,3,0,0,0,2,3078.5,3372
Central Region,999 yrs,999,6,999,3,0,0,0,2,3121.56,3336
Central Region,999 yrs,999,6,999,4,0,0,0,2,2906.28,3716
Central Region,999 yrs,999,6,999,5,0,0,0,2,6576.8,2668
Central Region,999 yrs,999,17,999,2,0,2,1,2,1270.15,1771
Central Region,999 yrs,999,17,999,8,0,2,1,2,925.7,1944
Central Region,999 yrs,999,17,999,9,0,2,1,2,1162.51,1876
Central Region,999 yrs,999,17,999,10,0,2,1,2,925.7,1901
Central Region,999 yrs,999,17,999,11,0,2,1,2,1162.51,1892
Central Region,999 yrs,999,17,999,11,0,2,1,2,548.96,1876
Central Region,999 yrs,999,17,999,12,0,2,1,2,2185.09,1350
Central Region,99 yrs,99,5,94,2,5,0,0,2,538.2,1765
East Region,99 yrs,99,6,93,4,0,1,1,0,527.44,1232
East Region,99 yrs,99,6,93,5,0,1,1,0,527.44,1147
East Region,999 yrs,999,15,999,1,0,1,2,0,559.73,1140
East Region,99 yrs,99,5,94,8,0,0,5,2,559.73,1429
East Region,99 yrs,99,5,94,8,0,0,5,2,893.41,1298
East Region,999 yrs,999,12,999,8,0,1,1,0,1022.58,978
East Region,999 yrs,946,11,999,2,0,1,0,0,1108.69,866
East Region,999 yrs,946,11,999,4,0,1,0,0,871.88,962
East Region,999 yrs,946,11,999,5,0,1,0,0,2970.86,589
East Region,99 yrs,99,7,92,4,0,1,1,0,592.02,980
East Region,99 yrs,99,7,92,12,0,1,1,0,592.02,993
East Region,99 yrs,99,7,92,7,0,1,0,0,1130.22,925
East Region,99 yrs,99,7,92,7,0,1,0,0,958,887
East Region,99 yrs,99,7,92,10,0,1,0,0,1044.11,929
East Region,99 yrs,99,7,92,14,0,1,0,0,1044.11,946
East Region,99 yrs,99,9,90,10,0,0,1,1,936.47,1108
East Region,99 yrs,99,9,90,12,0,0,1,1,1001.05,1084
Central Region,999 yrs,999,43,999,4,0,1,0,0,2023.63,1117
Central Region,999 yrs,999,43,999,6,0,1,0,0,1754.53,1276
Central Region,999 yrs,999,43,999,10,0,1,0,0,6210.83,612
West Region,99 yrs,99,9,90,5,0,1,1,4,1291.68,929
Central Region,99 yrs,99,8,91,2,0,0,1,0,3369.13,1033
Central Region,99 yrs,99,8,91,4,0,0,1,0,1065.64,1314
Central Region,99 yrs,99,8,91,7,0,0,1,0,1593.07,1243
Central Region,99 yrs,99,8,91,8,0,0,1,0,807.3,1462
Central Region,99 yrs,99,8,91,15,0,0,1,0,1076.4,1299
Central Region,99 yrs,99,8,91,16,0,0,1,0,1076.4,1305
West Region,999 yrs,956,12,999,3,1,0,1,0,947.23,1376
West Region,999 yrs,956,12,999,9,1,0,1,0,1302.44,1424
West Region,999 yrs,956,12,999,12,1,0,1,0,1819.12,1264
Central Region,999 yrs,999,8,999,2,0,1,1,0,376.74,1959
Central Region,999 yrs,999,8,999,2,0,1,1,0,473.62,1795
Central Region,999 yrs,999,8,999,2,0,1,1,0,376.74,2031
Central Region,999 yrs,999,8,999,2,0,1,1,0,365.98,2101
Central Region,999 yrs,999,8,999,2,0,1,1,0,365.98,2063
Central Region,999 yrs,999,8,999,3,0,1,1,0,376.74,2070
Central Region,999 yrs,999,8,999,4,0,1,1,0,419.8,1989
Central Region,999 yrs,999,8,999,4,0,1,1,0,462.85,1890
Central Region,999 yrs,999,8,999,5,0,1,1,0,495.14,1818
Central Region,999 yrs,999,8,999,7,0,1,1,0,904.18,1493
Central Region,999 yrs,999,8,999,7,0,1,1,0,742.72,1601
Central Region,999 yrs,999,22,999,7,0,1,1,0,1162.51,1867
Central Region,999 yrs,999,22,999,8,0,1,1,0,1162.51,1875
Central Region,99 yrs,99,12,87,5,0,1,0,0,1388.56,1314
Central Region,99 yrs,99,12,87,11,0,1,0,0,1786.82,1363
Central Region,99 yrs,99,12,87,16,0,1,0,0,1786.82,1416
East Region,99 yrs,99,26,73,2,0,1,0,1,958,1023
East Region,99 yrs,99,26,73,2,0,1,0,1,1173.28,980
East Region,99 yrs,99,26,73,15,0,1,0,1,1194.8,1004
East Region,999 yrs,999,8,999,4,0,1,2,1,893.41,1545
East Region,99 yrs,99,5,94,8,0,0,1,2,592.02,1318
East Region,99 yrs,99,5,94,1,0,0,1,0,473.62,1098
East Region,99 yrs,99,5,94,1,0,0,1,0,882.65,963
East Region,99 yrs,99,5,94,2,0,0,1,0,462.85,1119
East Region,99 yrs,99,5,94,4,0,0,1,0,462.85,1113
East Region,99 yrs,99,7,92,4,0,1,1,0,914.94,858
East Region,99 yrs,99,7,92,4,0,1,1,0,1280.92,795
East Region,99 yrs,99,7,92,5,0,1,1,0,1097.93,852
East Region,99 yrs,99,7,92,5,0,1,1,0,914.94,842
East Region,99 yrs,99,7,92,8,0,1,1,0,958,887
East Region,99 yrs,99,7,92,9,0,1,1,0,1140.98,868
East Region,99 yrs,99,7,92,9,0,1,1,0,1280.92,884
Central Region,99 yrs,99,21,78,1,1,1,1,2,1571.54,1024
Central Region,99 yrs,99,21,78,2,1,1,1,2,1194.8,1117
Central Region,99 yrs,99,21,78,2,1,1,1,2,1173.28,1180
Central Region,99 yrs,99,21,78,9,1,1,1,2,1184.04,1240
Central Region,99 yrs,99,21,78,9,1,1,1,2,1162.51,1252
Central Region,99 yrs,103,43,60,3,0,0,0,2,1614.6,743
Central Region,99 yrs,103,43,60,4,0,0,0,2,1614.6,762
Central Region,99 yrs,103,43,60,15,0,0,0,2,1614.6,879
Central Region,99 yrs,103,43,60,24,0,0,0,2,1614.6,917
West Region,99 yrs,99,27,72,6,0,2,1,1,1227.1,839
West Region,99 yrs,99,27,72,6,0,2,1,1,1377.79,871
West Region,99 yrs,99,27,72,7,0,2,1,1,1506.96,909
West Region,99 yrs,99,27,72,13,0,2,1,1,1227.1,927
West Region,99 yrs,99,27,72,18,0,2,1,1,1227.1,962
West Region,99 yrs,99,27,72,19,0,2,1,1,1506.96,929
Central Region,999 yrs,999,11,999,3,0,1,0,0,1388.56,1512
Central Region,999 yrs,999,11,999,8,0,1,0,0,1194.8,1758
Central Region,999 yrs,999,12,999,1,0,0,2,0,990.29,1707
Central Region,999 yrs,999,12,999,2,0,0,2,0,1313.21,1790
Central Region,999 yrs,999,12,999,4,0,0,2,0,1011.82,1754
Central Region,999 yrs,999,12,999,4,0,0,2,0,990.29,1767
Central Region,999 yrs,999,12,999,6,0,0,2,0,990.29,1838
Central Region,999 yrs,999,12,999,7,0,0,2,0,1011.82,1730
Central Region,999 yrs,999,12,999,10,0,0,2,0,1011.82,1767
Central Region,999 yrs,999,12,999,10,0,0,2,0,990.29,1737
Central Region,999 yrs,999,12,999,11,0,0,2,0,1313.21,1773
Central Region,999 yrs,999,10,999,4,0,0,1,0,1097.93,1273
Central Region,999 yrs,999,45,999,,0,0,1,1,968.76,945
Central Region,999 yrs,999,7,999,2,0,0,2,0,376.74,1672
Central Region,999 yrs,999,7,999,5,0,0,2,0,376.74,1593
East Region,999 yrs,999,12,999,2,0,1,2,0,1194.8,1096
East Region,999 yrs,999,12,999,4,0,1,2,0,1162.51,1166
Central Region,999 yrs,999,12,999,3,0,0,4,0,1442.38,1439
Central Region,999 yrs,999,5,999,3,0,0,2,1,796.54,1343
East Region,99 yrs,99,6,93,5,0,0,1,1,839.59,1185
East Region,99 yrs,99,6,93,5,0,0,1,1,1431.61,1118
East Region,99 yrs,99,6,93,7,0,0,1,0,495.14,1143
East Region,99 yrs,99,6,93,7,0,0,1,2,505.91,1216
East Region,99 yrs,99,6,93,11,0,0,1,2,882.65,1076
East Region,99 yrs,99,6,93,9,0,0,1,0,1302.44,1037
North East Region,99 yrs,99,17,82,15,0,0,1,0,1237.86,848
North East Region,99 yrs,99,22,77,3,1,0,2,0,1151.75,727
North East Region,99 yrs,99,22,77,6,1,0,2,0,1076.4,808
North East Region,99 yrs,99,22,77,13,1,0,2,0,1151.75,725
North East Region,99 yrs,99,22,77,14,1,0,2,0,2077.45,566
North East Region,99 yrs,99,5,94,6,0,0,3,2,1001.05,1234
Central Region,999 yrs,999,23,999,2,0,0,2,0,914.94,1038
Central Region,999 yrs,999,23,999,2,0,0,2,0,1248.62,993
Central Region,999 yrs,999,23,999,5,0,0,2,0,1237.86,1058
Central Region,999 yrs,999,23,999,6,0,0,2,0,904.18,1076
Central Region,999 yrs,999,23,999,8,0,0,2,0,958,1148
Central Region,999 yrs,999,23,999,8,0,0,2,0,925.7,1091
North East Region,99 yrs,99,4,95,7,0,1,4,2,1270.15,1134
Central Region,99 yrs,99,15,84,6,0,0,0,,3369.13,1113
Central Region,99 yrs,99,4,95,2,0,0,1,1,613.55,2037
Central Region,99 yrs,99,4,95,2,0,0,1,1,796.54,2021
Central Region,99 yrs,99,4,95,3,0,0,1,1,1184.04,1858
Central Region,99 yrs,99,4,95,3,0,0,1,1,1140.98,1980
Central Region,99 yrs,99,4,95,3,0,0,1,1,796.54,1961
Central Region,99 yrs,99,4,95,3,0,0,1,1,1194.8,1821
Central Region,99 yrs,99,4,95,4,0,0,1,1,1184.04,1841
Central Region,99 yrs,99,4,95,4,0,0,1,1,613.55,2070
